,domain,url,urlType,R_full_text_Flesch_reading_ease,R_full_text_Flesch_kincaid_grade,R_full_text_smog,R_full_text_gunning_fog,R_full_text_words_per_sentence,R_full_text_capitalized_words,R_full_text_lexicon,R_full_text_urls_counts,R_full_text_long_words,R_full_text_syllables,R_full_text_stop_words,R_full_text_sentences,R_full_text_linsear_write,R_full_text_automated_readability,R_full_text_characters_total,R_full_text_coleman_liax,R_full_text_difficult_words,R_full_text_words_total
9706,threepercenternation.com,http://threepercenternation.com/2014/09/report-leaks-from-snowden-helped-isis-evade-us-intelligence/,Fake,38.48,19.7,17.9,23.07017544,15.83333333,15,81,0,63,170,188.4210526,6,21.83333333,23.8,636,20.83,35,95
9707,threepercenternation.com,http://threepercenternation.com/2017/05/dog-the-bounty-hunter-makes-chilling-announcement-in-california/,Fake,68.26,16.3,15.5,17.73043478,11.5,28,191,0,135,352,77.82608696,20,12.8,21.2,1386,17.53,64,230
9708,threepercenternation.com,http://threepercenternation.com/2017/06/woman-makes-shocking-find-behind-daycare-then-she-hears-what-is-going-inside/,Fake,79.64,21,17.3,14.19315043,8.628571429,28,255,0,178,428,59.27152318,35,17.25,28,1794,17.25,66,302
9709,threepercenternation.com,http://threepercenternation.com/2017/05/teacher-who-had-threesome-with-student-posts-unbelievable-selfie-after-she-walks-free-photo/,Fake,69.71,14.5,14.8,16.61786492,10.07407407,49,226,0,160,405,65.80882353,27,8.428571429,18.9,1640,17.41,72,272
9710,threepercenternation.com,http://threepercenternation.com/2017/05/husband-cuts-wifes-hands-off-because-she-cant-have-kids-then-he-learns-the-reason-why/,Fake,78.52,17.8,15.4,15.14449871,9.725,48,312,0,230,562,46.01542416,40,17.75,22.7,2245,16.95,90,389
9711,thefreepatriot.org,http://thefreepatriot.org/the-biggest-back-pimple-ever-keeps-erupting-and-i-hope-none-of-that-goo-flew-in-his-eye/,Fake,87.91,10.9,10.9,14.0356383,8.8125,17,117,0,70,186,126.9503546,16,14,14.5,774,13.69,30,141
9712,threepercenternation.com,http://threepercenternation.com/2016/02/breaking-helicopter-crash-at-pearl-harbor-watch-terrifying-eyewitness-video/,Fake,62.03,11.4,12.3,19.27679593,9.307692308,32,104,0,87,197,147.9338843,13,6.777777778,15.3,795,18.6,41,121
9713,threepercenternation.com,http://threepercenternation.com/2016/02/trump-stirs-up-the-crowd-with-this-very-controversial-statement/,Fake,78.07,23.7,17.1,15.31914315,10.17647059,21,139,0,98,248,103.4682081,17,31.5,29.1,967,15.62,40,173
9714,threepercenternation.com,http://threepercenternation.com/2016/02/joel-osteen-finally-takes-a-stand-on-homosexual-marriage-the-answer-may-surprise-you/,Fake,60.57,20,16.7,15.85030804,10.73913043,85,405,0,276,769,36.23481781,46,21.66666667,24.8,2982,18.11,118,494
9715,threepercenternation.com,http://threepercenternation.com/2017/02/george-soros-behind-anti-trump-lawsuits/,Fake,40.32,24.3,23.1,20.01641711,14.025,152,464,0,384,1021,31.90730838,40,18,30,3839,23.33,174,561
9716,threepercenternation.com,http://threepercenternation.com/2016/03/breaking-autopsy-lavoy-shot-in-the-back/,Fake,64.3,24.9,20.5,17.51064935,15.4,47,197,0,159,356,77.48917749,15,22.66666667,33.2,1475,19.57,54,231
9717,threepercenternation.com,http://threepercenternation.com/2016/03/breaking-former-isis-militant-reportedly-leaked-the-identities-of-22000-isis-members/,Fake,41.29,26.5,23.1,22.73687075,13.06666667,34,165,0,131,359,91.32653061,15,19.75,31.9,1329,22.76,76,196
9718,threepercenternation.com,http://threepercenternation.com/2016/03/clay-aiken-makes-some-interesting-comments-regarding-donald-trump-i-think-trumps-a-democrat/,Fake,81,18.3,16.9,13.38487395,7.285714286,60,213,0,147,365,70.19607843,35,16.5,24.3,1496,16.49,54,255
9719,threepercenternation.com,http://threepercenternation.com/2016/03/breaking-popular-cast-member-of-pawn-stars-arrested-on-drug-charges/,Fake,50.1,14.7,15.9,19.09090909,12.72727273,32,121,0,87,234,127.8571429,11,18.5,18.2,892,18.16,42,140
9720,threepercenternation.com,http://threepercenternation.com/2016/03/video-was-man-who-charged-trump-at-rally-connected-to-isis/,Fake,70.39,21.3,19.3,15.68907801,9.4,26,111,1,78,209,126.9503546,15,22.33333333,27,833,18,35,141
9721,threepercenternation.com,http://threepercenternation.com/2016/03/breaking-the-reporter-who-cried-wolf-damning-evidence-surfaces-about-incident-with-trump-campaign-manager/,Fake,72.8,11.5,12,15.27161882,7.032258065,78,180,0,145,325,82.11009174,31,11.33333333,18.1,1423,20.06,57,218
9722,threepercenternation.com,http://threepercenternation.com/2016/03/alert-bomb-sniffing-dogs-discover-hellfire-missiles-aboard-flight-bound-for-portland/,Fake,61.46,15.1,13.5,19.95467114,9.863636364,62,181,0,146,358,82.48847926,22,11.33333333,19.8,1431,20.88,76,217
9723,threepercenternation.com,http://threepercenternation.com/2016/03/chicago-cop-states-anti-trump-protesters-were-more-destructive-and-aggressive-than-reported/,Fake,62.2,14.6,14.6,20.24047619,9.142857143,39,159,0,123,298,93.22916667,21,35.5,18.8,1194,18.91,70,192
9724,threepercenternation.com,http://threepercenternation.com/2016/03/nsfw-video-appears-to-shows-man-urinating-on-a-kelloggs-assembly-line/,Fake,45.03,23.6,22.6,19.52433796,9.384615385,30,102,1,79,223,146.7213115,13,27.66666667,29.9,854,24.14,42,122
9725,threepercenternation.com,http://threepercenternation.com/2016/03/california-governor-jerry-brown-says-he-will-do-this-if-donald-trump-gets-elected/,Fake,59.09,17.4,17.3,17.15322404,12.2,49,144,0,101,290,97.81420765,15,24.66666667,21.3,1099,19.27,47,183
9726,threepercenternation.com,http://threepercenternation.com/2016/03/breaking-obama-has-nominated-a-supreme-court-justice-and-you-wont-be-happy-about-it/,Fake,57.98,13.1,12.8,20.85383459,13.3,43,113,0,81,211,134.5864662,10,13.2,15.7,823,16.59,45,133
9727,threepercenternation.com,http://threepercenternation.com/2016/03/watch-anonymous-threatens-ted-cruz-with-damning-evidence-that-could-change-everything/,Fake,45.98,34.9,0,17.48304094,8.444444444,11,66,1,52,140,235.5263158,9,51,48,580,26.76,23,76
9728,threepercenternation.com,http://threepercenternation.com/2016/03/breaking-video-tragic-footage-of-flight-fz981-shows-jumbo-jet-exploding-into-fireball-all-62-passengers-dead/,Fake,65.61,17.2,15.2,20.24286964,14.11111111,22,94,1,70,187,140.9448819,9,16.75,22.8,755,20.72,40,127
9729,threepercenternation.com,http://threepercenternation.com/2016/03/breaking-bumble-bee-recalls-31000-cases-of-tuna-full-list-of-states-involved-listed/,Fake,52.64,17.5,16.1,20.65410628,10.22222222,26,149,0,111,309,97.2826087,18,18.25,21,1165,20.54,67,184
9730,threepercenternation.com,http://threepercenternation.com/2016/02/watch-trump-crashes-nevada-caucus-party-while-glenn-beck-was-speaking-and-its-priceless/,Fake,63.76,11.9,10.5,19.77684211,7.6,25,30,0,23,61,471.0526316,5,6.833333333,15.9,242,19.11,14,38
9731,threepercenternation.com,http://threepercenternation.com/2016/02/breaking-senate-defies-obama-with-unanimous-decision-and-sends-the-white-house-in-a-panic/,Fake,45.48,20.7,20.5,20.27751196,17.27272727,65,163,0,128,332,94.21052632,11,24.33333333,26.3,1262,21.01,54,190
9732,threepercenternation.com,http://threepercenternation.com/2016/02/breaking-was-there-a-secret-meeting-between-these-two-leading-gop-candidate/,Fake,69.06,13.5,14.1,16.95238095,10.71428571,40,119,0,82,231,119.3333333,14,11.66666667,16.9,887,17.69,40,150
9733,threepercenternation.com,http://threepercenternation.com/2016/03/watch-mans-brilliant-response-leaves-msnbc-anchor-in-shock-cue-the-applause/,Fake,81.6,13.6,15.1,12.98994918,6.695652174,29,132,0,88,214,116.2337662,23,16.75,19.1,905,15.61,32,154
9734,threepercenternation.com,http://threepercenternation.com/2016/03/photos-miley-cyrus-pours-her-heart-out-after-trump-crushes-it-on-super-tuesday/,Fake,79.82,14.3,13.6,15.3208284,8.45,34,134,0,99,242,105.9171598,20,16.25,17.1,929,15.03,42,169
9735,threepercenternation.com,http://threepercenternation.com/2016/03/fox-news-makes-major-announcement-that-hasnt-happened-in-20-years/,Fake,83.56,8.3,9.6,14.26290076,13.1,30,111,0,60,170,136.6412214,10,8.833333333,11.1,703,11.71,23,131
9736,threepercenternation.com,http://threepercenternation.com/2016/03/breaking-justice-dept-gives-immunity-to-staffer-who-set-up-clinton-email-system-spells-big-trouble-for-hillary/,Fake,51.8,17.2,16.8,16.91773756,11.05,43,188,0,147,385,80.99547511,20,24.66666667,22.2,1477,21.24,58,221
9737,threepercenternation.com,http://threepercenternation.com/2016/03/breaking-buried-knife-found-at-oj-simpsons-estate/,Fake,69.07,16.3,16.4,13.75552992,10.7037037,32,242,0,164,422,61.93771626,27,16.5,22.2,1731,17.24,54,289
9738,threepercenternation.com,http://threepercenternation.com/2016/03/video-anti-trump-or-anti-american-protesters-stomp-american-flag-at-disastrous-trump-rally/,Fake,79.77,12.7,0,14.81176471,8.5,15,24,0,16,47,526.4705882,4,8.5,15.6,185,18.08,8,34
9739,threepercenternation.com,http://threepercenternation.com/2015/11/video-obama-is-ignoring-intelligent-reports-he-disagrees-with-the-results-could-be-catastrophic/,Fake,51.99,26.1,21.2,15.42642127,10.86666667,23,139,0,96,272,109.8159509,15,23.66666667,31.5,1032,19.1,37,163
9740,thefreepatriot.org,http://thefreepatriot.org/the-video-the-mainstream-media-is-hiding-about-hillary-clinton/,Fake,96.18,5.9,6.4,13.37777778,9,15,29,0,22,44,497.2222222,4,5,9.9,196,12.62,7,36
9741,threepercenternation.com,http://threepercenternation.com/2015/11/federal-border-patrol-makes-a-shocking-discovery-isis-is-closer-than-you-know/,Fake,32.73,23,21.4,23.21603376,13.16666667,51,141,0,123,298,113.2911392,12,18.75,27,1071,20.37,63,158
9742,threepercenternation.com,http://threepercenternation.com/2015/11/obama-is-trying-to-force-a-confrontation-so-he-can-declare-martial-law-this-is-scary/,Fake,63.74,12.9,13.8,15.90005835,7.616666667,89,391,0,266,742,39.16849015,60,13.4,15.5,2838,17.22,124,457
9743,threepercenternation.com,http://threepercenternation.com/2016/11/alert-obama-will-be-sticking-around/,Fake,73.48,12.2,13,15.97402597,6.363636364,11,59,0,38,102,255.7142857,11,13.66666667,14.6,391,13.87,20,70
9744,threepercenternation.com,http://threepercenternation.com/2017/06/three-things-you-should-never-ever-order-in-a-restaurant-according-to-gordon-ramsay/,Fake,79.88,25.5,17.7,14.59945301,8.393939394,24,216,0,149,376,64.62093863,33,29.5,34.2,1563,17.02,64,277
9745,threepercenternation.com,http://threepercenternation.com/2015/02/facebook-liberal-cesspool-blocks-fathers-ad/,Fake,62.3,26.4,19.8,19.06219313,9.038461538,61,201,1,135,377,76.17021277,26,32,33.4,1493,18.81,79,235
9746,threepercenternation.com,http://threepercenternation.com/2014/10/suicide-bomber-karma/,Fake,73.64,11.1,10.5,17.38322581,6.2,14,24,0,18,48,577.4193548,5,5.333333333,15.5,195,18.81,10,31
9747,threepercenternation.com,http://threepercenternation.com/2015/04/graphic-video-man-burns-alive-after-being-tased/,Fake,76.67,15.2,14,14.02367473,11.55172414,44,274,0,190,456,53.43283582,29,11.6,20.2,1931,16.19,62,335
9748,threepercenternation.com,http://threepercenternation.com/2014/08/cali-obama/,Fake,39.98,22.3,20.6,21.22589415,14.36,84,302,0,250,642,49.86072423,25,18.5,28.5,2457,23.04,121,359
9749,threepercenternation.com,http://threepercenternation.com/2017/03/teen-thought-it-was-just-a-sore-throat-so-she-ignored-it-that-decision-almost-cost-her-everything-photos/,Fake,81.06,12.5,13.3,14.94017094,7.222222222,23,165,0,105,264,91.79487179,27,21,17.1,1110,14.8,49,195
9750,threepercenternation.com,http://threepercenternation.com/2017/04/these-are-the-reasons-you-should-stop-eating-tilapia-asap/,Fake,71.54,11.2,12.4,16.51788212,8.272727273,34,156,0,115,274,98.35164835,22,7.625,16,1169,18.32,51,182
9751,threepercenternation.com,http://threepercenternation.com/2017/03/nearly-1-million-pounds-of-breaded-chicken-recalled-by-usda-here-are-the-brands-affected/,Fake,58.05,15.6,14.6,20.39813259,13.22222222,22,97,0,74,195,150.4201681,9,13.6,19.4,753,19.55,39,119
9752,threepercenternation.com,http://threepercenternation.com/2014/09/imam/,Fake,63.44,26.7,0,21.42307692,16.25,14,54,0,39,97,275.3846154,4,38,34.1,388,17.42,21,65
9753,threepercenternation.com,http://threepercenternation.com/2014/08/muslim-militants-leave-convert-or-die/,Fake,57.03,14.5,15.1,21.0977131,14.23076923,52,157,0,124,305,96.75675676,13,14.8,20.1,1229,20.42,62,185
9754,threepercenternation.com,http://threepercenternation.com/2014/09/islamic-school/,Fake,64.37,12.7,11.9,17.37142857,7,17,27,0,21,56,511.4285714,5,6.666666667,16.4,222,19.8,11,35
9755,threepercenternation.com,http://threepercenternation.com/2014/09/ban-islam/,Fake,79.06,16.1,13.7,15.65152358,9.195121951,38,296,0,222,541,47.4801061,41,14.5,21.3,2181,17.41,94,377
9756,threepercenternation.com,http://threepercenternation.com/2017/04/two-adults-arrested-after-12yo-is-found-to-be-3-months-pregnant-video/,Fake,76.55,11.7,13.2,16.15238095,11.66666667,82,278,0,177,486,51.14285714,30,20.66666667,15.8,1959,15.61,83,350
9757,threepercenternation.com,http://threepercenternation.com/2017/04/this-is-why-you-should-stop-eating-chicken-breasts-with-white-striping-immediately/,Fake,69.31,12.9,13.7,17.90641189,10.46666667,21,130,0,97,232,114.0127389,15,13.8,17.4,960,17.98,46,157
9758,threepercenternation.com,http://threepercenternation.com/2014/12/sydney-hostages/,Fake,66.19,11.9,12.6,20.03563148,13.54545455,42,129,0,98,229,120.1342282,11,8.571428571,16.2,946,17.92,47,149
9759,threepercenternation.com,http://threepercenternation.com/2016/11/video-muslim-democrat-voted/,Fake,72.56,12.6,12.3,18.11767584,7.266666667,24,89,0,66,161,164.2201835,15,12.5,15.9,635,16.12,36,109
9760,threepercenternation.com,http://threepercenternation.com/2016/09/obama/,Fake,72.14,11,12.5,17.40245133,7.684210526,29,124,0,84,226,122.6027397,19,8.714285714,14,886,16.06,45,146
9761,threepercenternation.com,http://threepercenternation.com/2016/11/isis-commander-trump-is-a-maniac-he-will-make-our-job-easy/,Fake,46.87,23.7,21.1,22.61340177,15.9047619,73,282,0,223,570,53.59281437,21,24.33333333,30,2186,20.96,119,334
9762,threepercenternation.com,http://threepercenternation.com/2016/10/wikileaks-just-released/,Fake,52.97,23.8,20,20.85151176,9.894736842,48,162,0,128,323,95.21276596,19,17,30.4,1266,21.19,70,188
9763,threepercenternation.com,http://threepercenternation.com/2017/03/arresting-him-he-spit-in-her-face-7mons-later-she-passes-away-police-now-release-the-details/,Fake,70.84,19.6,17.9,16.16369758,8.962962963,36,196,0,138,373,73.96694215,27,22.66666667,24.8,1455,18.75,64,242
9764,threepercenternation.com,http://threepercenternation.com/2017/03/23yr-old-dies-from-chugging-a-bottle-of-tequila-as-a-bet-at-a-nightclub-watch/,Fake,61.68,20.3,18,18.54175036,9.647058824,22,138,0,100,258,109.1463415,17,21,25.6,1023,18.92,52,164
9765,threepercenternation.com,http://threepercenternation.com/2017/03/photos-capture-heartbreaking-and-beautiful-story-of-mothers-love-for-terminally-ill-child/,Fake,60.26,12.5,13.6,16.78855219,11.04545455,39,210,0,150,385,73.66255144,22,11.16666667,16.2,1514,16.99,63,243
9766,threepercenternation.com,http://threepercenternation.com/2017/03/wild-rabbits-or-rodent-cuterebrakittens/,Fake,86.85,12.5,11.6,13.86871435,9.860465116,51,329,0,224,569,42.21698113,43,7.428571429,16.6,2317,15.37,84,424
9767,threepercenternation.com,http://threepercenternation.com/2017/03/pregnant-woman-finds-deep-fried-lizard-in-mcdonalds-meal-photo/,Fake,60.24,16.3,15.7,19.84792627,11.07142857,26,127,0,101,253,115.483871,14,14.2,19.7,962,19.2,52,155
9768,threepercenternation.com,http://threepercenternation.com/2017/03/veterinarians-have-issued-a-dire-warning-check-your-dogs-mouth/,Fake,78.04,16.4,13.9,15.8054902,10.2,36,214,0,153,364,70.19607843,25,12.2,21.7,1500,16.43,62,255
9769,threepercenternation.com,http://threepercenternation.com/2017/03/how-to-handle-a-rattlesnake-bite-these-5-tips-could-save-a-life/,Fake,88.74,11.9,12,12.00851064,8,28,311,0,198,487,47.60638298,47,12,16.4,2100,14.39,64,376
9770,threepercenternation.com,http://threepercenternation.com/2017/03/alert-deadly-cheese-recall-expanded-as-new-states-are-added-to-list-is-yours-one-of-them/,Fake,54.84,16.3,15.2,20.43981086,16.39130435,114,297,0,205,590,47.4801061,23,15.6,19.3,2250,18.33,112,377
9771,threepercenternation.com,http://threepercenternation.com/2017/03/crazy-hot-girl-demonstrates-huge-upper-body-strength/,Fake,42.12,21.4,19.3,21.59387755,12.25,17,111,2,94,266,121.7687075,12,20.75,28.3,1044,27.79,54,147
9772,threepercenternation.com,http://threepercenternation.com/2017/03/according-to-scientists-the-five-second-rule-is-right-heres-why/,Fake,73.82,18,15.6,17.49410092,14.35714286,23,158,0,125,286,89.05472637,14,21.66666667,24.3,1182,18.63,49,201
9773,threepercenternation.com,http://threepercenternation.com/2017/03/this-mother-was-shocked-to-find-132pound-tumor-was-cause-of-ballooning-weight-gain-watch/,Fake,46.44,19.4,18.2,17.7,8,18,79,0,64,169,186.4583333,12,21.83333333,25.1,648,22.98,30,96
9774,threepercenternation.com,http://threepercenternation.com/2016/09/sniper-kills-isis-executioner/,Fake,61.5,24.6,18.9,17.18689679,9.823529412,20,146,0,106,260,107.1856287,17,63,31.7,1049,18.23,47,167
9775,threepercenternation.com,http://threepercenternation.com/2014/11/doug-lamborn/,Fake,56.63,20.2,17.7,19.98675214,14.625,37,187,0,156,380,76.4957265,16,36,25.9,1476,21.01,71,234
9776,threepercenternation.com,http://threepercenternation.com/2014/09/doj-launches-new-intel-gathering-program/,Fake,28.61,27.8,24.8,26.95340502,17.22222222,36,134,0,112,300,115.483871,9,27.33333333,35.1,1118,24.79,70,155
9777,threepercenternation.com,http://threepercenternation.com/2014/09/florida-city-saggin-pants-law/,Fake,78.04,17.7,16.5,17.32183007,10.2,19,123,0,83,216,116.9934641,15,17.25,22,868,16.49,43,153
9778,threepercenternation.com,http://threepercenternation.com/2014/09/mike-brown-jury-gets-extension-charges-for-ferguson-officer-may-be-delayed-until-january/,Fake,62.68,14.4,15.9,17.77435897,8.666666667,38,135,0,99,247,114.7435897,18,11,18.5,966,17.29,48,156
9779,threepercenternation.com,http://threepercenternation.com/2016/11/update-slight-discrepancy/,Fake,73.41,20.5,0,17.46031746,6.428571429,25,76,0,57,137,198.8888889,14,26,27.6,565,19.16,29,90
9780,threepercenternation.com,http://threepercenternation.com/2016/11/developing-attempted/,Fake,70.58,9.7,11.4,16.22834994,9.214285714,32,104,0,74,192,138.7596899,14,7.375,13.9,783,16.5,34,129
9781,threepercenternation.com,http://threepercenternation.com/2014/08/ali-muhammad-brown/,Fake,56.72,41.3,27.4,17.26287462,14.53333333,95,341,0,272,677,41.05504587,30,37,52.6,2669,21.02,103,436
9782,threepercenternation.com,http://threepercenternation.com/2014/09/occupy-group-abolishes-nearly-4-million-in-student-loan-debt/,Fake,56.25,54.4,0,20,15,19,122,0,95,235,119.3333333,10,64,70.6,939,20.85,45,150
9783,thefreepatriot.org,http://thefreepatriot.org/revealed-why-sunday-church-attack-is-the-first-mass-shooting-the-medias-not-interested-in/,Fake,59.27,20.1,16.7,18.61150401,12.02380952,70,404,0,314,789,35.44554455,42,13,25,3100,19.97,149,505
9784,threepercenternation.com,http://threepercenternation.com/2014/08/cop-if-i-go-on-a-shooting-spree/,Fake,76.87,14.9,13,15.85103324,11.35714286,11,134,0,85,224,112.5786164,14,12.4,19,919,15.15,37,159
9785,threepercenternation.com,http://threepercenternation.com/2016/12/guns-n-roses-hangs-trump/,Fake,89.04,10.4,11.2,13.91116883,7.7,23,61,0,41,101,232.4675325,10,10.75,12.2,406,12.75,17,77
9786,threepercenternation.com,http://threepercenternation.com/2014/10/maher-and-ben-affleck-battle-over-radical-islam/,Fake,53.88,19,15.9,17.76374269,9,48,133,1,101,294,104.6783626,19,16.75,22.1,1078,20.59,52,171
9787,threepercenternation.com,http://threepercenternation.com/2014/09/more-than-700-babies-potentially-exposed-to-tuberculosis-in-texas-hospital/,Fake,43.02,23.3,22.4,21.58545455,11.36363636,27,109,0,87,225,143.2,11,26,29,860,22.11,47,125
9788,threepercenternation.com,http://threepercenternation.com/2014/08/us-marine-urinated-on-taliban/,Fake,77.23,13.2,13,16.94545455,11,21,90,0,66,153,162.7272727,10,20.66666667,19.1,659,17.76,29,110
9789,threepercenternation.com,http://threepercenternation.com/2016/11/epic-thrift-store-find/,Fake,59.78,20.2,16.9,16.49548811,11.52173913,99,444,0,325,828,33.77358491,46,16,24.5,3218,17.59,131,530
9790,thefreepatriot.org,http://thefreepatriot.org/country-music-singers-new-song-blasts-national-anthem-protesters-and-its-a-scorcher/,Fake,88.44,13.4,12.5,13.75887772,8.291666667,44,161,0,101,268,89.94974874,24,20,17.2,1105,14.8,42,199
9791,threepercenternation.com,http://threepercenternation.com/2014/08/dozens-of-police-departments-losing-military-grade-weaponry/,Fake,48.7,19,16.9,22.39177305,14.1,23,110,0,91,246,126.9503546,10,18.25,23.9,929,23.26,52,141
9792,threepercenternation.com,http://threepercenternation.com/2017/01/latinos-for-trump-throwing-a-tequila-filled-inauguration-party/,Fake,42.31,19.9,19.7,18.78404142,12.06060606,55,317,0,242,699,44.97487437,33,13.16666667,23.6,2568,21.99,119,398
9793,threepercenternation.com,http://threepercenternation.com/2014/09/paul-allen/,Fake,66.49,17.9,17.1,19.3754717,13.25,62,170,0,120,327,84.43396226,16,23,23.1,1286,18.69,64,212
9794,threepercenternation.com,http://threepercenternation.com/2014/05/to-hell-with-facts/,Fake,69.06,15.7,14.9,16.52483482,10.70967742,27,251,0,166,484,53.91566265,31,67,18,1796,15.67,85,332
9795,threepercenternation.com,http://threepercenternation.com/2014/09/iranian-blogger-2/,Fake,47.4,15.6,15.2,19.85230646,15.38888889,80,233,0,184,473,64.62093863,18,11.5,20.3,1847,20.88,81,277
9796,threepercenternation.com,http://threepercenternation.com/2015/06/iranian-cartoonist-sentenced-to-12-years-in-prison-for-insulting-government/,Fake,59.14,20,19.5,20.02609542,12.15384615,16,135,0,106,259,113.2911392,13,23.66666667,27.9,1073,22.35,52,158
9797,threepercenternation.com,http://threepercenternation.com/2014/08/obama-hates-america/,Fake,51.29,20.2,18.8,20.85299145,11.55555556,42,253,1,187,545,57.37179487,27,15.6,24.5,2078,22.17,111,312
9798,threepercenternation.com,http://threepercenternation.com/2014/08/california-state-assembly-passes-bright-colored-air-gun-bill/,Fake,58.15,18.1,18.2,20.96428571,13.125,25,87,0,62,164,170.4761905,8,22.16666667,23,643,19.04,36,105
9799,threepercenternation.com,http://threepercenternation.com/2014/08/obama-fox-news/,Fake,50.02,24,21,17.95333333,12.8,45,164,0,123,320,93.22916667,15,23,29.4,1235,19.97,52,192
9800,threepercenternation.com,http://threepercenternation.com/2015/08/dick-morris-slams-fox-news/,Fake,69.99,13.8,12.6,18.57306122,9.8,25,83,0,60,147,182.6530612,10,14.125,17.7,597,17.11,31,98
9801,threepercenternation.com,http://threepercenternation.com/2014/09/obama-contradiction1/,Fake,63.2,14.7,14.9,14.8956229,8.148148148,73,181,0,138,351,81.36363636,27,18.25,17.9,1337,17.52,53,220
9802,threepercenternation.com,http://threepercenternation.com/2017/05/they-layed-son-to-rest-once-and-for-all-thats-when-they-heard-a-bloodcurdling-scream-and-looked-down/,Fake,70.76,21.5,18.9,13.36132129,9.035714286,18,203,0,153,370,70.75098814,28,31.5,27.7,1467,17.65,49,253
9803,threepercenternation.com,http://threepercenternation.com/2017/01/snowboarder-films-terrifying-point-of-view-footage-from-inside-an-avalanche-watch/,Fake,78.2,14.6,13.2,16.4730982,10.04166667,21,183,0,148,336,74.27385892,24,15.75,21.8,1448,20.37,63,241
9804,threepercenternation.com,http://threepercenternation.com/2017/01/terrifying-footage-shows-tornado-tearing-through-east-jerusalem-raw-video/,Fake,39.47,22.6,22.2,21.01978022,14.85714286,57,172,0,130,366,86.05769231,14,25.33333333,27.5,1355,21.19,68,208
9805,threepercenternation.com,http://threepercenternation.com/2017/01/off-duty-cop-perfectly-executes-the-wait-until-he-turns-his-back-technique-on-robber/,Fake,79.35,14.8,14.6,13.95546129,8.913043478,16,164,0,122,293,87.31707317,23,16.5,19.3,1194,17.35,43,205
9806,threepercenternation.com,http://threepercenternation.com/2017/03/terrifying-this-is-why-you-should-never-drive-over-a-frozen-lake-just-to-show-off-raw-video/,Fake,88.62,14.1,11.2,12.36773212,8.111111111,21,123,0,89,189,122.6027397,18,13.5,21.1,845,15.62,26,146
9807,threepercenternation.com,http://threepercenternation.com/2017/03/coast-guard-makes-dramatic-rescue-after-woman-falls-from-cliff-video/,Fake,67.16,19.1,15.2,17.62935982,12.58333333,19,126,0,97,234,118.5430464,12,21.66666667,24.3,941,19.1,40,151
9808,threepercenternation.com,http://threepercenternation.com/2016/09/cover-band-nails-closer/,Fake,84.41,13.5,0,15.33393665,3.923076923,18,40,0,28,71,350.9803922,13,14.5,16.3,282,15.2,15,51
9809,threepercenternation.com,http://threepercenternation.com/2017/04/mother-giraffe-kicked-the-vet-right-in-the-balls-video/,Fake,78.46,17.3,15.9,14.59751773,9.791666667,20,197,0,124,339,76.17021277,24,31,22.2,1348,15.62,51,235
9810,threepercenternation.com,http://threepercenternation.com/2015/09/watch-concealed-carry-myths/,Fake,70.48,14.7,13.8,14.24487169,9.317460317,100,508,0,363,906,30.49403748,63,11.8,18.3,3571,16.77,125,587
9811,threepercenternation.com,http://threepercenternation.com/2015/10/in-the-wake-of-oregon-shooting-obama-administration-shows-no-class-yet-again/,Fake,50.54,21.1,19.5,18.40090065,12.29411765,30,183,0,132,353,85.64593301,17,24.33333333,26.9,1359,19.56,60,209
9812,threepercenternation.com,http://threepercenternation.com/2015/10/veteran-was-barred-from-helping-shooting-victims-hear-what-he-has-to-say/,Fake,65.39,10.4,11.9,17.25714286,6,23,73,1,52,134,213.0952381,14,7.833333333,14.2,535,16.69,27,84
9813,threepercenternation.com,http://threepercenternation.com/2015/09/you-wont-hear-this-in-the-liberal-media-armed-citizen-takes-down-would-be-bank-robber/,Fake,79.34,9.2,11.9,16.03395639,8.916666667,31,91,0,56,147,167.2897196,12,10.33333333,11.7,588,12.46,28,107
9814,threepercenternation.com,http://threepercenternation.com/2015/02/watch-graphics-fail-as-news-station-depicts-obama-as-rape-suspect/,Fake,70.39,17.6,15.6,16.2564539,9.4,28,110,0,80,206,126.9503546,15,21.66666667,22.6,825,18.86,37,141
9815,threepercenternation.com,http://threepercenternation.com/2015/05/obama-takes-action-on-police-militarization/,Fake,31.5,23.8,21.2,23.75,14.375,22,94,0,77,213,155.6521739,8,26.66666667,28.1,780,23.85,46,115
9816,threepercenternation.com,http://threepercenternation.com/2015/06/ted-nugent-praises-obama-for-using-n-word/,Fake,62.11,24.3,19.6,18.45997323,9.222222222,23,134,0,100,261,107.8313253,18,33,30.5,991,18.76,53,166
9817,threepercenternation.com,http://threepercenternation.com/2015/08/trump-win-their-vote/,Fake,78.41,12.4,13,14.06892655,9.833333333,23,43,0,34,83,303.3898305,6,11.83333333,16.5,333,18.03,12,59
9818,threepercenternation.com,http://threepercenternation.com/2017/04/doctors-said-theres-nothing-they-could-do-then-she-found-help-and-now-shes-completely-transformed/,Fake,69.18,14.3,13,14.1645283,10.6,46,276,0,184,462,56.28930818,30,12.4,19.5,1959,17.06,63,318
9819,threepercenternation.com,http://threepercenternation.com/2017/06/i-think-i-am-going-to-die-terrifying-pit-bull-attack-caught-on-camera-video/,Fake,81.39,12.6,11.9,12.87594203,6.9,16,53,0,38,96,259.4202899,10,12.83333333,16.2,386,15.89,14,69
